trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
592,False,"{'a': 0.005, 'e': 0.05181891717272583}",25,13,21.967044331894602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.005, 'e': 0.0515604692451142}",30,19,19.17964986746039,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.005, 'e': 0.05130331033191911}",20,6,21.91123731138956,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.005, 'e': 0.051047434004154395}",30,3,48.278882935584306,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.005, 'e': 0.0507928338648985}",20,8,19.16788172311268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.005, 'e': 0.050539503549134696}",30,15,29.680791573169863,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.005, 'e': 0.050287436723591865}",20,16,7.601296522352644,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.005, 'e': 0.05003662708658628}",20,0,18.856069080468245,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.005, 'e': 0.049787068367863944}",20,8,23.107725129530657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.005, 'e': 0.04953875432844388}",20,16,7.832966043280829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.005, 'e': 0.04929167876046215}",25,13,23.025333384537934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.005, 'e': 0.04904583548701673}",25,11,5.18693004586941,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
604,False,"{'a': 0.005, 'e': 0.04880121836201296}",25,15,19.06501365172203,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.005, 'e': 0.048557821270009974}",30,20,17.697795823885954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.005, 'e': 0.04831563812606777}",25,17,15.857489793812633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.005, 'e': 0.04807466287559518}",20,2,27.924993627735574,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.005, 'e': 0.04783488949419837}",20,8,20.111204058853044,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.005, 'e': 0.04759631198753032}",20,10,20.322788684190485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.005, 'e': 0.04735892439114091}",25,10,24.69609672427123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.005, 'e': 0.04712272077032791}",25,7,25.852265138507057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.005, 'e': 0.046887695219988486}",25,11,26.160347501879354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.005, 'e': 0.04665384186447163}",20,16,5.824816698141913,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.005, 'e': 0.04642115485743125}",20,13,14.422205721258393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.005, 'e': 0.0461896283816801}",20,12,16.844273935712653,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.005, 'e': 0.045959256649044204}",30,15,24.78218978781543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.005, 'e': 0.04573003390021825}",20,10,16.24837761929949,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.005, 'e': 0.04550195440462157}",25,14,19.973413003181275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.005, 'e': 0.045275012460254886}",35,12,30.698433300944345,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.005, 'e': 0.0450492023935578}",30,20,20.13962817372394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.005, 'e': 0.04482451855926687}",25,13,18.82261966701055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.005, 'e': 0.044600955340274535}",20,14,9.725783214415323,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.005, 'e': 0.04437850714748865}",35,21,27.287069576914245,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.005, 'e': 0.04415716841969286}",25,18,9.77871315551383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.005, 'e': 0.04393693362340742}",20,16,9.354143751060217,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.005, 'e': 0.04371779725275094}",25,16,8.100989614457278,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.005, 'e': 0.04349975382930273}",20,9,18.232820660555987,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.005, 'e': 0.043282797901965896}",20,12,14.05957695857629,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.005, 'e': 0.04306692404683092}",20,8,25.066640009516306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.005, 'e': 0.04285212686704019}",20,0,-10.911257495474144,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
631,False,"{'a': 0.005, 'e': 0.04263840099265299}",20,8,13.033701910508643,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.005, 'e': 0.042425741080511385}",20,11,12.774131182736886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.005, 'e': 0.042214141814106466}",20,13,-0.34458230548076996,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
634,False,"{'a': 0.005, 'e': 0.04200359790344555}",30,9,27.725637928627545,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.005, 'e': 0.041794104084919896}",20,12,0.6726561522809011,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
636,False,"{'a': 0.005, 'e': 0.04158565512117316}",25,13,11.020143968514082,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
637,False,"{'a': 0.005, 'e': 0.04137824580097038}",30,10,-9.12520568568564,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
638,False,"{'a': 0.005, 'e': 0.04117187093906774}",20,0,22.6287688048486,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
639,False,"{'a': 0.005, 'e': 0.040966525376082925}",20,12,4.833369863997545,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
640,False,"{'a': 0.005, 'e': 0.04076220397836621}",20,13,10.873828748862735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.005, 'e': 0.040558901637871986}",20,5,23.589601018064773,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.005, 'e': 0.04035661327203115}",20,16,6.077554880943782,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.005, 'e': 0.040155333823624025}",30,14,24.989120092451007,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.005, 'e': 0.039955058260653896}",20,11,12.097987138105026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.005, 'e': 0.039755781576221304}",25,17,19.644496792985194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.005, 'e': 0.039557498788398725}",25,1,34.35678746351698,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.005, 'e': 0.03936020494010615}",25,17,16.66316252981437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.005, 'e': 0.039163895098987066}",30,17,22.068935163755768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.005, 'e': 0.03896856435728526}",25,17,15.896883712302193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.005, 'e': 0.03877420783172201}",25,15,19.884888583455485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.005, 'e': 0.03858082066337404}",25,1,38.52145450128958,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.005, 'e': 0.038388398017552054}",25,13,20.11928442287919,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.005, 'e': 0.038196935083679925}",20,12,10.784107605526295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.005, 'e': 0.038006427075174314}",20,8,19.78246460881296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.005, 'e': 0.03781686922932508}",20,14,11.618914245076777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.005, 'e': 0.0376282568071762}",20,9,21.344803006203172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.005, 'e': 0.03744058509340732}",25,16,14.468331355394845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.005, 'e': 0.03725384939621581}",25,20,9.366630080674142,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.005, 'e': 0.0370680450471995}",20,3,12.61150252133275,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.005, 'e': 0.036883167401239994}",20,6,-14.890413547424398,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
661,False,"{'a': 0.005, 'e': 0.03669921183638653}",20,13,15.157559575921875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.005, 'e': 0.0365161737537404}",35,20,25.55436873134809,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.005, 'e': 0.036334048577339996}",30,20,20.9374490182773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.005, 'e': 0.03615283175404641}",30,13,32.94269770166015,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.005, 'e': 0.035972518753429654}",25,19,13.700360858022233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.005, 'e': 0.0357931050676553}",30,20,15.830315607401355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.005, 'e': 0.03561458621137186}",20,0,17.398357536875167,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
668,False,"{'a': 0.005, 'e': 0.03543695772159864}",25,10,28.18952770306671,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.005, 'e': 0.03526021515761412}",20,12,15.984295892782916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.005, 'e': 0.035084354100845025}",20,1,34.18768039237041,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.005, 'e': 0.03490937015475576}",20,0,30.68631342401885,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
672,False,"{'a': 0.005, 'e': 0.03473525894473856}",20,16,6.024187292019334,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.005, 'e': 0.0345620161180041}",25,10,25.597987340105927,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.005, 'e': 0.03438963734347271}",20,14,9.9554656566021,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.005, 'e': 0.03421811831166603}",20,9,20.85908761003244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.005, 'e': 0.034047454734599344}",25,12,16.686923627267394,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.005, 'e': 0.033877642345674315}",20,0,29.548936923416495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.005, 'e': 0.033708676899572396}",25,8,18.527414293108517,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.005, 'e': 0.033540554172148636}",20,16,7.534846535549246,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.005, 'e': 0.03337326996032608}",20,4,17.27006436024411,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.005, 'e': 0.03320682008199072}",30,14,27.50553637699336,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.005, 'e': 0.03304120037588693}",25,11,21.546799496364446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.005, 'e': 0.03287640670151345}",25,13,22.732770940879,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.005, 'e': 0.03271243493901982}",20,1,17.4993472068551,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.005, 'e': 0.03254928098910342}",25,18,13.318534704678449,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.005, 'e': 0.03238694077290704}",35,13,31.44679578668024,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.005, 'e': 0.0322254102319168}",20,6,22.113163796624946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.005, 'e': 0.03206468532786077}",20,13,10.148522670362736,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.005, 'e': 0.03190476204260796}",25,5,28.229410509503023,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.005, 'e': 0.03174563637806794}",25,18,13.641355150821397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.005, 'e': 0.031587304356090785}",20,0,21.65889755098232,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
692,False,"{'a': 0.005, 'e': 0.03142976201836771}",20,4,24.979351688014802,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.005, 'e': 0.03127300542633206}",25,17,12.862603368413563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.005, 'e': 0.03111703066106086}",25,7,31.41497897292971,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.005, 'e': 0.030961833823176882}",20,13,15.149310970145976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.005, 'e': 0.030807411032751076}",30,14,24.64498590302572,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.005, 'e': 0.030653758429205646}",20,13,13.962241406673972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.005, 'e': 0.030500872171217483}",20,10,17.011960984523537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.005, 'e': 0.030348748436622202}",20,16,5.669086639634666,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.005, 'e': 0.0301973834223185}",30,21,5.37452252416389,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.005, 'e': 0.03004677334417314}",25,5,30.8217012206646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.005, 'e': 0.029896914436926308}",20,5,27.98380682955666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.005, 'e': 0.029747802954097544}",25,13,27.166283400543353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.005, 'e': 0.029599435167892}",25,17,14.79167745081098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.005, 'e': 0.02945180736910729}",25,2,38.490566277372736,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.005, 'e': 0.029304915867040746}",30,23,14.946344407810454,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.005, 'e': 0.02915875698939719}",20,9,17.950613469663427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.005, 'e': 0.029013327082197053}",20,6,26.061747977575028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.005, 'e': 0.028868622509685086}",25,14,10.398561431509806,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.005, 'e': 0.028724639654239423}",20,16,5.65944716335585,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.005, 'e': 0.028581374916281203}",20,9,17.70135643022503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.005, 'e': 0.028438824714184505}",35,24,23.7747156668781,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.005, 'e': 0.028296985484186854}",25,16,16.141594621693656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.005, 'e': 0.028155853680300096}",20,11,15.735940980700423,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.005, 'e': 0.028015425774221808}",20,9,17.05488084372153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.005, 'e': 0.027875698255247015}",35,25,22.425278985889854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.005, 'e': 0.027736667630180466}",25,11,23.157979395038446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.005, 'e': 0.027598330423249287}",20,12,14.11014055542689,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.005, 'e': 0.027460683176016094}",20,12,11.888975138987222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.005, 'e': 0.02732372244729256}",30,20,16.67863597628883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.005, 'e': 0.027187444813053317}",20,9,17.53367706430792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.005, 'e': 0.027051846866350416}",25,14,17.048525408957193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.005, 'e': 0.026916925217228112}",20,11,16.782265110514157,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.005, 'e': 0.026782676492638175}",20,10,17.55272763493091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.005, 'e': 0.026649097336355485}",20,11,13.615676958519689,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.005, 'e': 0.02651618440889418}",20,8,21.508803773249635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.005, 'e': 0.02638393438742414}",20,9,13.405060022029465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.005, 'e': 0.02625234396568796}",25,18,13.845480753555897,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.005, 'e': 0.026121409853918233}",30,18,22.246155052379684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.005, 'e': 0.025991128778755347}",25,19,11.440064881962074,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.005, 'e': 0.025861497483165623}",20,9,21.822349328832097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.005, 'e': 0.02573251272635994}",20,3,28.163765896557003,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.005, 'e': 0.025604171283712656}",25,11,27.46018511877767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.005, 'e': 0.025476469946681016}",30,19,21.87254721451547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.005, 'e': 0.02534940552272493}",25,0,30.459362882593208,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
736,False,"{'a': 0.005, 'e': 0.025222974835227212}",20,12,15.553534296377622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.005, 'e': 0.025097174723414068}",25,14,18.981428795177187,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.005, 'e': 0.024972002042276155}",20,10,18.497764953000445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.005, 'e': 0.024847453662489916}",20,13,13.08652037152771,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.005, 'e': 0.024723526470339388}",20,0,30.521859646213766,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
741,False,"{'a': 0.005, 'e': 0.024600217367638302}",30,18,20.662332143660418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.005, 'e': 0.02447752327165267}",30,18,20.765985920076474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.005, 'e': 0.024355441115023704}",25,20,9.741577889561352,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.005, 'e': 0.024233967845691113}",25,18,12.764024565550725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.005, 'e': 0.024113100426816865}",25,16,16.703552611769467,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.005, 'e': 0.023992835836709175}",20,15,7.678580845888627,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.005, 'e': 0.023873171068747034}",20,12,-9.013625034826534,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
748,False,"{'a': 0.005, 'e': 0.023754103131304997}",20,0,28.219918427940385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
749,False,"{'a': 0.005, 'e': 0.023635629047678443}",25,14,19.17759331208695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.005, 'e': 0.023517745856009107}",20,12,-25.506353771364562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
751,False,"{'a': 0.005, 'e': 0.023400450609211056}",30,20,15.55278506922916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.005, 'e': 0.023283740374897}",20,2,23.654907936765003,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.005, 'e': 0.02316761223530502}",30,20,20.529240204125276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.005, 'e': 0.02305206328722557}",20,13,9.855076632712708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.005, 'e': 0.02293709064192893}",20,16,8.128919575433606,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.005, 'e': 0.02282269142509297}",25,1,39.82820566497809,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.005, 'e': 0.022708862776731332}",20,12,14.388203375299176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.005, 'e': 0.022595601851121864}",20,16,7.466275071252124,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.005, 'e': 0.02248290581673553}",20,5,22.76535797016338,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.005, 'e': 0.02237077185616559}",25,11,25.495634693061202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.005, 'e': 0.02225919716605721}",20,0,28.309839900568544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
762,False,"{'a': 0.005, 'e': 0.022148178957037315}",20,2,32.624162865674116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.005, 'e': 0.022037714453644896}",25,0,38.08199948511635,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
764,False,"{'a': 0.005, 'e': 0.02192780089426161}",20,4,22.772991664948716,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.005, 'e': 0.021818435531042762}",35,23,21.663693672493945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.005, 'e': 0.02170961562984857}",20,14,11.929009391146796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.005, 'e': 0.021601338470175833}",25,12,-17.592314490208413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
768,False,"{'a': 0.005, 'e': 0.021493601345089923}",30,20,20.66643740994499,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.005, 'e': 0.02138640156115709}",20,14,10.677605233920586,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.005, 'e': 0.02127973643837717}",20,9,24.941248776878997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.005, 'e': 0.02117360331011653}",20,12,16.829612552481006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.005, 'e': 0.021067999523041434}",25,18,10.547056100164454,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.005, 'e': 0.0209629224370517}",30,16,26.205737621303257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.005, 'e': 0.02085836942521472}",20,14,13.088254380053463,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.005, 'e': 0.020754337873699742}",25,11,24.20094062844616,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.005, 'e': 0.020650825181712566}",35,24,15.537940012303878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.005, 'e': 0.02054782876143049}",20,0,16.742341031775407,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
